cond-mat/0611389,RG,12866,Random graph
1206.5895,DFT,13014,Density functional theory
1108.2594,DFT,13014,Density functional theory
1206.2788,DFT,13014,Density functional theory
1202.5214,DFT,13014,Density functional theory
1202.4980,DFT,13014,Density functional theory
1203.2409,DFT,13014,Density functional theory
1204.3757,DFT,13014,Density functional theory
1108.4456,DFT,13014,Density functional theory
1208.5567,DFT,13014,Density functional theory
1204.4175,DFT,13014,Density functional theory
1204.3560,DFT,13014,Density functional theory
1205.1750,DFT,13014,Density functional theory
1208.3745,DFT,13014,Density functional theory
1206.2813,DFT,13014,Density functional theory
1109.1448,DFT,13014,Density functional theory
1201.4866,DFT,13014,Density functional theory
1203.2548,DFT,13014,Density functional theory
1207.5385,DFT,13014,Density functional theory
1203.2314,DFT,13014,Density functional theory
1208.3152,DFT,13014,Density functional theory
1107.1448,DFT,13014,Density functional theory
1206.4514,DFT,13014,Density functional theory
1204.1542,DFT,13014,Density functional theory
cond-mat/0406140,DFT,13014,Density functional theory
1204.3002,DFT,13014,Density functional theory
1207.5816,DFT,13014,Density functional theory
1203.5937,DFT,13014,Density functional theory
1208.3401,DFT,13014,Density functional theory
1008.3933,DFT,13014,Density functional theory
cond-mat/0703239,DFT,13014,Density functional theory
cond-mat/0504628,DFT,13014,Density functional theory
1207.3647,DFT,13014,Density functional theory
1204.4127,DFT,13014,Density functional theory
1208.1496,DFT,13014,Density functional theory
1204.3539,DFT,13014,Density functional theory
1103.1798,DFT,13014,Density functional theory
1206.4428,DFT,13014,Density functional theory
1201.6154,DFT,13014,Density functional theory
0809.4880,DFT,13014,Density functional theory
1009.2669,DFT,13014,Density functional theory
1108.0304,DFT,13014,Density functional theory
1205.4257,DFT,13014,Density functional theory
1201.3860,DFT,13014,Density functional theory
1208.6135,DFT,13014,Density functional theory
1206.0775,DFT,13014,Density functional theory
1204.2925,DFT,13014,Density functional theory
1209.0486,DFT,13014,Density functional theory
1201.3679,DFT,13014,Density functional theory
1205.4264,DFT,13014,Density functional theory
1205.5216,DFT,13014,Density functional theory
1202.0809,DFT,13014,Density functional theory
1208.3042,DFT,13014,Density functional theory
1202.2500,DFT,13014,Density functional theory
1203.6486,DFT,13014,Density functional theory
1207.3059,DFT,13014,Density functional theory
physics/0112053,DFT,13014,Density functional theory
1207.5228,DFT,13014,Density functional theory
1209.0955,DFT,13014,Density functional theory
0709.2522,DFT,13014,Density functional theory
1204.0421,DFT,13014,Density functional theory
nucl-th/0702040,DFT,13014,Density functional theory
1108.2739,DFT,13014,Density functional theory
1010.3392,DFT,13014,Density functional theory
1202.4671,DFT,13014,Density functional theory
1206.0545,DFT,13014,Density functional theory
1109.1701,DFT,13014,Density functional theory
1204.6102,DFT,13014,Density functional theory
1203.2784,DFT,13014,Density functional theory
0902.4614,DFT,13014,Density functional theory
1107.3239,DFT,13014,Density functional theory
1202.1423,DFT,13014,Density functional theory
1102.2449,DFT,13014,Density functional theory
0911.5309,DFT,13014,Density functional theory
1202.5786,DFT,13014,Density functional theory
1101.2371,DFT,13014,Density functional theory
1207.0167,DFT,13014,Density functional theory
1205.6503,DFT,13014,Density functional theory
1207.7232,DFT,13014,Density functional theory
1203.5401,DFT,13014,Density functional theory
1111.1528,DFT,13014,Density functional theory
1203.2865,DFT,13014,Density functional theory
1202.4090,DFT,13014,Density functional theory
1202.0375,DFT,13014,Density functional theory
1105.3776,DFT,13014,Density functional theory
1205.6374,DFT,13014,Density functional theory
1202.2159,DFT,13014,Density functional theory
1104.1088,DFT,13014,Density functional theory
1111.4667,DFT,13014,Density functional theory
1206.5363,DFT,13014,Density functional theory
1207.6213,DFT,13014,Density functional theory
1208.5291,DFT,13014,Density functional theory
1205.2477,DFT,13014,Density functional theory
1111.1953,DFT,13014,Density functional theory
1206.5429,DFT,13014,Density functional theory
cond-mat/0006200,DFT,13014,Density functional theory
1207.5408,DFT,13014,Density functional theory
1106.0364,SIM,13238,Infall model
1203.0738,CDF,13477,Cumulative distribution functions
1205.0326,CDF,13477,Cumulative distribution functions
1109.1193,CDF,13477,Cumulative distribution functions
1206.3965,CDF,13477,Cumulative distribution functions
1202.5612,CMS,13494,Curve of marginal stability
1104.5241,CMS,13494,Curve of marginal stability
1204.4165,CMS,13494,Curve of marginal stability
hep-th/0006028,CMS,13494,Curve of marginal stability
hep-th/0105291,CMS,13494,Curve of marginal stability
hep-th/0703149,CMS,13494,Curve of marginal stability
hep-th/0107016,CMS,13494,Curve of marginal stability
1105.5139,MF,13499,Minkowski functional
astro-ph/0310242,MF,13499,Minkowski functional
1108.1985,MF,13499,Minkowski functional
1204.4981,MF,13499,Minkowski functional
1206.3128,CME,13507,Chiral magnetic effect
1011.3795,CME,13507,Chiral magnetic effect
1203.4259,CME,13507,Chiral magnetic effect
1205.4638,CME,13507,Chiral magnetic effect
1201.0422,CME,13507,Chiral magnetic effect
1107.4004,CME,13507,Chiral magnetic effect
1202.3593,CD,13512,Contact discontinuity
1107.4097,PS,13540,Power spectrum
1205.2235,PS,13540,Power spectrum
0809.1271,PS,13540,Power spectrum
astro-ph/9510014,PS,13540,Power spectrum
astro-ph/0101371,MF,13558,Mass function
0810.2343,MF,13558,Mass function
astro-ph/9805240,MF,13558,Mass function
1205.4498,MF,13558,Mass function
1004.4002,MF,13558,Mass function
astro-ph/0409601,MF,13558,Mass function
1208.0466,MF,13558,Mass function
1208.1080,MF,13558,Mass function
1111.2135,SFR,13819,Star formation rate
1201.6383,SFR,13819,Star formation rate
1111.7081,SFR,13819,Star formation rate
1206.0061,SFR,13819,Star formation rate
1206.0665,SFR,13819,Star formation rate
1106.1657,SFR,13819,Star formation rate
1201.0546,SFR,13819,Star formation rate
1205.4239,SFR,13819,Star formation rate
1208.3758,SFR,13819,Star formation rate
astro-ph/0204376,SFR,13819,Star formation rate
1208.4362,SFR,13819,Star formation rate
1206.0726,SFR,13819,Star formation rate
1203.0036,SFR,13819,Star formation rate
1203.6081,SFR,13819,Star formation rate
1204.2597,SFR,13819,Star formation rate
astro-ph/9703093,SFR,13819,Star formation rate
1202.0458,SFR,13819,Star formation rate
1202.4770,SFR,13819,Star formation rate
1111.5006,SFR,13819,Star formation rate
1101.0002,SFR,13819,Star formation rate
0911.0005,SFR,13819,Star formation rate
1209.1640,SFR,13819,Star formation rate
1209.1311,SFR,13819,Star formation rate
astro-ph/0410247,SFR,13819,Star formation rate
astro-ph/9510061,SFR,13819,Star formation rate
astro-ph/9902372,SFR,13819,Star formation rate
1010.0290,SFR,13819,Star formation rate
1201.3792,SFR,13819,Star formation rate
1105.4777,SFR,13819,Star formation rate
1106.0301,SFR,13819,Star formation rate
1205.1897,SFR,13819,Star formation rate
1208.3403,SFR,13819,Star formation rate
1209.1100,SFR,13819,Star formation rate
1209.1103,SFR,13819,Star formation rate
1106.2092,SFR,13819,Star formation rate
1204.3626,SFR,13819,Star formation rate
1110.3323,SFR,13819,Star formation rate
1203.1039,SFR,13819,Star formation rate
1206.4047,SFR,13819,Star formation rate
1108.3334,SFR,13819,Star formation rate
1206.1827,SFR,13819,Star formation rate
1207.5041,SFR,13819,Star formation rate
astro-ph/0407066,SFR,13819,Star formation rate
1203.5828,SFR,13819,Star formation rate
astro-ph/0008252,SFR,13819,Star formation rate
1207.3084,SFR,13819,Star formation rate
astro-ph/9810096,SFR,13819,Star formation rate
1205.2368,SFR,13819,Star formation rate
1207.0972,SFR,13819,Star formation rate
1206.5821,SFR,13819,Star formation rate
1204.6739,SFR,13819,Star formation rate
1202.2873,SFR,13819,Star formation rate
1010.1227,SFR,13819,Star formation rate
1101.1301,SFR,13819,Star formation rate
1205.0547,SFR,13819,Star formation rate
1202.5267,SFR,13819,Star formation rate
1206.3571,SFR,13819,Star formation rate
1202.1745,SFR,13819,Star formation rate
astro-ph/9902336,SFR,13819,Star formation rate
1206.5830,SFR,13819,Star formation rate
1203.1919,SFR,13819,Star formation rate
1203.3226,SFR,13819,Star formation rate
1204.5354,SFR,13819,Star formation rate
1204.4417,SFR,13819,Star formation rate
1205.3368,SFR,13819,Star formation rate
1110.3800,SFR,13819,Star formation rate
1204.4502,SFR,13819,Star formation rate
1107.1672,SFR,13819,Star formation rate
1204.2828,SFR,13819,Star formation rate
1204.2824,SFR,13819,Star formation rate
astro-ph/0401172,SFR,13819,Star formation rate
1205.0555,SFR,13819,Star formation rate
astro-ph/0005254,SFR,13819,Star formation rate
1208.0599,SFR,13819,Star formation rate
1209.0972,SFR,13819,Star formation rate
1207.4791,SFR,13819,Star formation rate
1208.0489,SFR,13819,Star formation rate
1204.3305,SFR,13819,Star formation rate
1105.4605,SFR,13819,Star formation rate
1106.0367,SFR,13819,Star formation rate
0911.2000,SFR,13819,Star formation rate
0911.2641,SFR,13819,Star formation rate
0706.3424,SFR,13819,Star formation rate
astro-ph/9804049,SFR,13819,Star formation rate
1203.4237,SFR,13819,Star formation rate
1204.3426,SFR,13819,Star formation rate
astro-ph/0106520,SFR,13819,Star formation rate
1110.5862,SFR,13819,Star formation rate
astro-ph/0607034,SFR,13819,Star formation rate
1107.2431,SFR,13819,Star formation rate
1209.0778,SFR,13819,Star formation rate
1208.1730,SFR,13819,Star formation rate
1208.0607,SFR,13819,Star formation rate
1208.1265,SFR,13819,Star formation rate
1110.5877,SFR,13819,Star formation rate
1202.0010,SFR,13819,Star formation rate
1208.4132,SFR,13819,Star formation rate
1203.0001,SFR,13819,Star formation rate
1203.1840,SFR,13819,Star formation rate
1112.3447,SFR,13819,Star formation rate
astro-ph/0309753,SFR,13819,Star formation rate
1204.3910,SFR,13819,Star formation rate
1209.0670,SFR,13819,Star formation rate
1204.4846,SFR,13819,Star formation rate
0908.0549,SFR,8700,Star-forming region
1202.0596,RRL,13821,Radio recombination line
1202.4736,MF,13923,Matched filter
1101.1581,MF,13923,Matched filter
1206.3493,CS,14015,Compressed sensing
1205.2118,CS,14015,Compressed sensing
1205.1287,CS,14015,Compressed sensing
1205.1720,CS,14015,Compressed sensing
1204.2611,CS,14015,Compressed sensing
1204.0803,CS,14015,Compressed sensing
1203.1714,CS,14015,Compressed sensing
1203.1711,CS,14015,Compressed sensing
1203.4870,CS,14015,Compressed sensing
1109.0629,CS,14015,Compressed sensing
1208.6464,CS,14015,Compressed sensing
1204.4626,CS,14015,Compressed sensing
1109.3649,CS,14015,Compressed sensing
1207.7347,CS,14015,Compressed sensing
1205.4139,CS,14015,Compressed sensing
1202.5471,CS,14015,Compressed sensing
1104.4842,CS,14015,Compressed sensing
1201.0650,CS,14015,Compressed sensing
1208.5435,CS,14015,Compressed sensing
1208.3716,CS,14015,Compressed sensing
1208.1410,CS,14015,Compressed sensing
1208.0030,CS,14015,Compressed sensing
1112.0071,CS,14015,Compressed sensing
1104.3160,CS,14015,Compressed sensing
1205.4080,CS,14015,Compressed sensing
1110.2722,CS,14015,Compressed sensing
1006.2055,CS,14015,Compressed sensing
cond-mat/0210473,DE,1438,Differential equations
1201.3380,DE,1438,Differential equations
math/0506228,CR,14459,Cauchy-Riemann
1209.0798,PDF,14625,Pair distribution function
1205.0723,PDF,14625,Pair distribution function
cond-mat/0007490,PDF,14625,Pair distribution function
1208.2499,EOS,1477,Equations of state
1203.4805,EOS,1477,Equations of state
1207.0250,EOS,1477,Equations of state
1106.1661,EOS,1477,Equations of state
astro-ph/0210479,EOS,1477,Equations of state
1207.4872,EOS,1477,Equations of state
1205.5284,EIT,14952,Electromagnetically induced transparency
quant-ph/0611204,EIT,14952,Electromagnetically induced transparency
1206.6052,EIT,14952,Electromagnetically induced transparency
1205.2499,EIT,14952,Electromagnetically induced transparency
physics/0511023,EIT,14952,Electromagnetically induced transparency
0802.1558,EIT,14952,Electromagnetically induced transparency
1206.5921,EIT,14952,Electromagnetically induced transparency
1208.0677,EIT,14952,Electromagnetically induced transparency
1108.0641,EIT,14952,Electromagnetically induced transparency
1207.2670,EIT,14952,Electromagnetically induced transparency
1203.0199,EIT,14952,Electromagnetically induced transparency
quant-ph/0204076,EIT,14952,Electromagnetically induced transparency
1203.2639,EIT,14952,Electromagnetically induced transparency
0801.1536,EIT,14952,Electromagnetically induced transparency
physics/0202051,EIT,14952,Electromagnetically induced transparency
1205.2741,EIT,14952,Electromagnetically induced transparency
1204.3967,EIT,14952,Electromagnetically induced transparency
1102.0364,EIT,14952,Electromagnetically induced transparency
quant-ph/0207123,EIT,14952,Electromagnetically induced transparency
quant-ph/0001072,EIT,14952,Electromagnetically induced transparency
1005.2284,EIT,14952,Electromagnetically induced transparency
1205.1899,EIT,14952,Electromagnetically induced transparency
1205.4890,EIT,14952,Electromagnetically induced transparency
0809.1914,EIT,14952,Electromagnetically induced transparency
1202.3530,LED,15147,Light Emitting Diode
1206.3819,LED,15147,Light Emitting Diode
1108.4015,LED,15147,Light Emitting Diode
1107.1286,GHZ,15277,Galactic Habitable Zone
1208.4198,GHZ,15277,Galactic Habitable Zone
1207.5160,IMF,15518,Interplanetary magnetic field
0802.2312,IMF,15518,Interplanetary magnetic field
1202.6010,IMF,15518,Interplanetary magnetic field
1105.3240,SFE,15588,Sommerfeld enhancement
1207.2154,QLF,15638,Quasar Luminosity Function
1111.2905,SPS,15654,Stellar population synthesis
1207.4475,SPS,15654,Stellar population synthesis
1205.0009,SPS,15654,Stellar population synthesis
1201.1677,SPS,15654,Stellar population synthesis
1202.4783,SPS,15654,Stellar population synthesis
1107.5704,DSF,15731,Deformation structure function
1208.1668,ET,15844,Einstein Telescope
1111.6638,ET,15844,Einstein Telescope
1204.6739,ET,15844,Einstein Telescope
1201.3563,ET,15844,Einstein Telescope
1202.5911,ET,15844,Einstein Telescope
astro-ph/0303014,LSS,15869,Last scattering surface
cond-mat/0503577,SAW,15923,Self-avoiding walk
0704.0762,SAW,15923,Self-avoiding walk
cond-mat/0009093,SAW,15923,Self-avoiding walk
1208.4758,SAW,15923,Self-avoiding walk
1106.1477,SAW,17017,Surface Acoustic Wave
1205.0924,SAW,17017,Surface Acoustic Wave
0909.0130,SAW,17017,Surface Acoustic Wave
cond-mat/9712276,SAW,17017,Surface Acoustic Wave
cond-mat/9605033,SAW,17017,Surface Acoustic Wave
cond-mat/0506184,SAW,17017,Surface Acoustic Wave
cond-mat/0512638,SAW,17017,Surface Acoustic Wave
1203.0568,SSC,15953,Synchrotron Self-Compton radiation
1205.0539,SSC,15953,Synchrotron Self-Compton radiation
0912.2040,SSC,15953,Synchrotron Self-Compton radiation
1205.6149,SSC,15953,Synchrotron Self-Compton radiation
1202.2123,SSC,15953,Synchrotron Self-Compton radiation
1207.5943,SSC,15953,Synchrotron Self-Compton radiation
astro-ph/0609009,SSC,15953,Synchrotron Self-Compton radiation
1206.3531,SSC,15953,Synchrotron Self-Compton radiation
1110.4038,SSC,15953,Synchrotron Self-Compton radiation
1112.4862,SSC,15953,Synchrotron Self-Compton radiation
1206.4997,SSC,15953,Synchrotron Self-Compton radiation
1106.4201,SSC,15953,Synchrotron Self-Compton radiation
1204.1386,SSC,15953,Synchrotron Self-Compton radiation
1203.4991,SSC,15953,Synchrotron Self-Compton radiation
1202.2181,SSC,15953,Synchrotron Self-Compton radiation
1209.0534,SSC,15953,Synchrotron Self-Compton radiation
1004.2089,SSC,15953,Synchrotron Self-Compton radiation
astro-ph/0002134,SSC,15953,Synchrotron Self-Compton radiation
1205.5237,SSC,15953,Synchrotron Self-Compton radiation
1004.2032,SSC,15953,Synchrotron Self-Compton radiation
1206.3758,SSC,16903,Singlet superconductivity
cond-mat/0101427,SSC,16903,Singlet superconductivity
cond-mat/0608256,SSC,16903,Singlet superconductivity
cond-mat/0608256,SSC,16903,Singlet superconductivity
cond-mat/0206418,SSC,16903,Singlet superconductivity
cond-mat/9909043,SSC,16903,Singlet superconductivity
0802.2991,SSC,16001,Superconducting super-collider
hep-ph/9412280,SSC,16001,Superconducting super-collider
hep-ph/9402349,SSC,16001,Superconducting super-collider
1203.2932,LSS,16093,Light stop scenario
1209.1115,RM,16117,Rotation measure of the plasma
1205.6746,RM,16117,Rotation measure of the plasma
1209.1438,RM,16117,Rotation measure of the plasma
1207.3025,RM,16117,Rotation measure of the plasma
math/0404520,NS,16153,Neutrosophic set
cond-mat/0611389,SF,16205,Scale-free
cond-mat/0305051,SF,16205,Scale-free
cond-mat/0408264,SF,16205,Scale-free
1004.0952,CSO,16220,Compact symmetric object
0910.3611,CSO,16220,Compact symmetric object
1207.4683,ILC,16243,Internal linear combination
1208.1553,NC,16256,Neutral current
1112.5755,NC,16256,Neutral current
0803.3423,NC,16256,Neutral current
hep-ph/0209222,NC,16256,Neutral current
hep-ph/0611254,NC,16256,Neutral current
1107.0279,NC,16256,Neutral current
hep-ph/0312315,NC,16256,Neutral current
1206.0640,MDM,16308,Magnetic dipole moment
0805.2974,ISW,16316,Integrated Sachs-Wolfe
1110.3598,ISW,16316,Integrated Sachs-Wolfe
1108.1793,ISW,16316,Integrated Sachs-Wolfe
1203.5171,ISW,16316,Integrated Sachs-Wolfe
1202.5306,ISW,16316,Integrated Sachs-Wolfe
0909.2045,ISW,16316,Integrated Sachs-Wolfe
1105.4777,MC,16347,Molecular cloud
1112.3194,MC,16347,Molecular cloud
1201.4193,MC,16347,Molecular cloud
astro-ph/0206038,MC,16347,Molecular cloud
1209.0293,MC,16347,Molecular cloud
0706.0950,MC,16347,Molecular cloud
1203.0755,ADM,13573,Arnowitt-Deser-Misner formalism
1203.0755,ADM,13573,Arnowitt-Deser-Misner formalism
gr-qc/9804052,ADM,13573,Arnowitt-Deser-Misner formalism
0810.0746,ADM,13573,Arnowitt-Deser-Misner formalism
gr-qc/0207043,ADM,13573,Arnowitt-Deser-Misner formalism
1203.5803,ADM,16405,Asymmetric dark matter
1203.4854,ADM,16405,Asymmetric dark matter
1204.1290,SMC,16419,Sliding mode control
0911.0062,SMC,16419,Sliding mode control
0811.0326,HP,16425,Hidden photon
1202.6570,HP,16425,Hidden photon
1201.5902,HP,16425,Hidden photon
1206.6316,IDM,16442,Inert doublet model
1207.0084,IDM,16442,Inert doublet model
1112.4356,IDM,16442,Inert doublet model
1008.0342,TES,16446,Transition edge sensor
1203.5861,TES,16446,Transition edge sensor
1111.4098,TES,16446,Transition edge sensor
1112.4215,TES,16446,Transition edge sensor
1103.2991,TES,16446,Transition edge sensor
1109.1193,TES,16446,Transition edge sensor
1110.2101,TES,16446,Transition edge sensor
1209.0006,SFE,16485,Star formation efficiency
1205.2732,SFE,16485,Star formation efficiency
1204.5753,SFE,16485,Star formation efficiency
1107.5570,SFE,16485,Star formation efficiency
astro-ph/0206038,SFE,16485,Star formation efficiency
1207.5657,SFE,16485,Star formation efficiency
1205.0431,NM,16487,Nuclear matter
1104.0093,NM,16487,Nuclear matter
hep-ph/9503462,CDM,16490,Color dielectric model
1204.0804,CMF,16508,Conditional mass function
1205.6149,IC,1652,Inverse Compton
0905.3341,IC,1652,Inverse Compton
astro-ph/9811296,IC,1652,Inverse Compton
0907.0976,IC,1652,Inverse Compton
1010.3030,IC,1652,Inverse Compton
1206.0770,IC,1652,Inverse Compton
1206.0772,IC,1652,Inverse Compton
0810.2932,IC,1652,Inverse Compton
1108.1398,IC,1652,Inverse Compton
astro-ph/9704162,IC,1652,Inverse Compton
1209.2053,IC,1652,Inverse Compton
1107.4833,IC,1652,Inverse Compton
1011.4346,IC,1652,Inverse Compton
1011.1847,IC,1652,Inverse Compton
0910.3611,IC,1652,Inverse Compton
1012.4579,IC,1652,Inverse Compton
astro-ph/0101220,IC,1652,Inverse Compton
astro-ph/9612001,IC,1652,Inverse Compton
astro-ph/0602237,IC,1652,Inverse Compton
quant-ph/0611060,DFT,16550,Discrete Fourier transform
1111.0654,DFT,16550,Discrete Fourier transform
1103.3882,DFT,16550,Discrete Fourier transform
1205.3258,TI,16691,Transactional interpretation
quant-ph/0007017,QFT,16803,Quantum Fourier transform
1010.0033,QFT,16803,Quantum Fourier transform
1207.0511,QFT,16803,Quantum Fourier transform
1207.3859,EM,16843,Expectation maximization
1209.1064,EM,16843,Expectation maximization
1207.5938,EM,16843,Expectation maximization
1207.3510,EM,16843,Expectation maximization
1206.6413,EM,16843,Expectation maximization
1208.4122,EM,16843,Expectation maximization
1207.1416,EM,16843,Expectation maximization
1105.1476,EM,16843,Expectation maximization
1207.1402,EM,16843,Expectation maximization
1108.3968,EM,16843,Expectation maximization
astro-ph/0401178,HR,16846,Hardness ratio
0802.1716,SFE,16870,Strong Field Electrodynamics
1205.5037,CGM,16885,Circumgalactic medium
1208.3249,CGM,16885,Circumgalactic medium
1209.1094,CGM,16885,Circumgalactic medium
1206.1859,CGM,16885,Circumgalactic medium
1203.1626,CR,169,Cosmic ray
1203.0570,CR,169,Cosmic ray
astro-ph/0608586,CR,169,Cosmic ray
1208.4210,CR,169,Cosmic ray
1108.1023,CR,169,Cosmic ray
astro-ph/0602092,CR,169,Cosmic ray
1108.0664,CR,169,Cosmic ray
1203.6094,CR,169,Cosmic ray
1009.2630,CR,169,Cosmic ray
1105.3240,CR,169,Cosmic ray
0802.3562,CR,169,Cosmic ray
astro-ph/0107429,CR,169,Cosmic ray
1201.4674,CR,169,Cosmic ray
1103.0055,CR,169,Cosmic ray
astro-ph/0701027,CR,169,Cosmic ray
1205.1895,CR,169,Cosmic ray
astro-ph/0404203,CR,169,Cosmic ray
1207.6410,CR,169,Cosmic ray
1203.1038,CR,169,Cosmic ray
1206.1360,CR,169,Cosmic ray
1207.3706,CR,169,Cosmic ray
1106.1810,CR,169,Cosmic ray
1206.4705,CR,169,Cosmic ray
1110.0834,CR,169,Cosmic ray
0806.3303,CR,169,Cosmic ray
1109.4176,CR,169,Cosmic ray
0705.3274,CR,169,Cosmic ray
1201.1003,CR,169,Cosmic ray
1205.0086,CR,169,Cosmic ray
0704.1521,CR,169,Cosmic ray
1209.0293,CR,169,Cosmic ray
1209.1196,CR,169,Cosmic ray
1110.5335,CR,169,Cosmic ray
1206.5270,LDA,16918,Latent Dirichlet allocation
1204.6703,LDA,16918,Latent Dirichlet allocation
1208.1571,STI,16929,Strong topological insulator
astro-ph/0004009,AMR,16944,Age Metallicity Relation
1208.0422,QT,16976,Quantum turbulence
0901.4600,QT,16976,Quantum turbulence
1207.3589,QT,16976,Quantum turbulence
quant-ph/0312153,QT,16763,Quantum teleportation
quant-ph/0111079,QT,16763,Quantum teleportation
1208.4193,GL,17003,Graphene layer
1206.5381,IC,17021,Incommensurate
1208.5461,BCG,17254,Blue compact galaxy
astro-ph/0508255,BCG,17254,Blue compact galaxy
1103.5771,BCG,17254,Blue compact galaxy
1208.2128,LDA,17257,Linear discriminant analysis
1201.0169,SRG,17260,Similarity Renormalization Group
1209.1305,SRG,17260,Similarity Renormalization Group
0912.2937,SRG,17260,Similarity Renormalization Group
1006.3639,SRG,17260,Similarity Renormalization Group
1008.1569,SRG,17260,Similarity Renormalization Group
